"Data"	"Gracz"	"Powód"	"Ilość"
"2025-05-09 19:04:58"	"JuriOwsienko69"	"Wpłata"	"10"
"2025-05-09 18:49:19"	"Klaudiuszs"	"Wypłata"	"-10"
"2025-05-09 18:47:32"	"PanFausT"	"Wypłata"	"-10"
"2025-05-09 18:41:51"	"GapiK"	"Wypłata"	"-10"
"2025-05-09 14:02:36"	"Karoll"	"Wypłata"	"-10"
"2025-05-08 21:21:54"	"PanFausT"	"Wpłata"	"30"
"2025-05-08 19:54:54"	"PanFausT"	"Wypłata"	"-10"
"2025-05-08 19:26:35"	"JuriOwsienko69"	"Wypłata"	"-10"
"2025-05-08 18:54:28"	"Go1on"	"Wypłata"	"-10"
"2025-05-08 18:54:28"	"Karoll"	"Wypłata"	"-10"
"2025-05-08 18:27:55"	"Go1on"	"Wypłata"	"-10"
"2025-05-08 18:21:52"	"Karoll"	"Wypłata"	"-10"
"2025-05-08 17:58:30"	"Go1on"	"Wypłata"	"-10"
"2025-05-08 17:58:29"	"Karoll"	"Wypłata"	"-10"
"2025-05-08 17:44:55"	"PanFausT"	"Wypłata"	"-10"
"2025-05-08 13:19:58"	"Kacper17"	"Wypłata"	"-10"
"2025-05-08 13:07:56"	"Kacper17"	"Wpłata"	"10"
"2025-05-08 13:06:00"	"Kacper17"	"Wypłata"	"-10"
"2025-05-07 21:08:59"	"PanFausT"	"Wypłata"	"-10"
"2025-05-07 19:40:00"	"JuriOwsienko69"	"Wypłata"	"-10"
"2025-05-07 18:51:45"	"Go1on"	"Wypłata"	"-10"
"2025-05-07 18:47:10"	"JuriOwsienko69"	"Wypłata"	"-10"
"2025-05-07 18:19:52"	"Karoll"	"Wypłata"	"-10"
"2025-05-07 18:18:52"	"JuriOwsienko69"	"Wypłata"	"-10"
"2025-05-07 18:17:19"	"PanFausT"	"Wypłata"	"-10"
"2025-05-07 17:50:15"	"Karoll"	"Wypłata"	"-10"
"2025-05-07 17:34:42"	"JuriOwsienko69"	"Wypłata"	"-10"
"2025-05-07 17:34:25"	"GapiK"	"Wypłata"	"-10"
"2025-05-07 17:34:00"	"PanFausT"	"Wypłata"	"-10"
"2025-05-07 17:02:27"	"JuriOwsienko69"	"Wpłata"	"10"
"2025-05-07 16:57:44"	"JuriOwsienko69"	"Wypłata"	"-10"
"2025-05-07 16:30:52"	"JuriOwsienko69"	"Wpłata"	"99"
"2025-05-07 15:29:36"	"PanFausT"	"Wpłata"	"30"
"2025-05-07 12:42:00"	"Karoll"	"Wpłata"	"10"
"2025-05-07 07:12:34"	"Kacper17"	"Wypłata"	"-10"
"2025-05-06 19:07:26"	"JuriOwsienko69"	"Wypłata"	"-10"
"2025-05-06 18:57:46"	"JuriOwsienko69"	"Wypłata"	"-10"
"2025-05-06 18:53:32"	"Klaudiuszs"	"Wypłata"	"-10"
"2025-05-06 18:39:26"	"Klaudiuszs"	"Wpłata"	"10"
"2025-05-06 17:31:48"	"Klaudiuszs"	"Wypłata"	"-10"
"2025-05-06 16:07:09"	"Karoll"	"Wypłata"	"-10"
"2025-05-05 19:05:32"	"PanFausT"	"Wypłata"	"-10"
"2025-05-05 19:04:31"	"JuriOwsienko69"	"Wpłata"	"10"
"2025-05-05 18:49:49"	"Klaudiuszs"	"Wpłata"	"40"
"2025-05-05 18:45:42"	"Klaudiuszs"	"Wpłata"	"10"
"2025-05-05 18:14:10"	"JuriOwsienko69"	"Wypłata"	"-5"
"2025-05-05 17:09:34"	"Go1on"	"Wypłata"	"-10"
"2025-05-05 17:04:22"	"Klaudiuszs"	"Wypłata"	"-10"
"2025-05-05 16:52:18"	"PanFausT"	"Wpłata"	"30"
"2025-05-05 16:18:12"	"Karoll"	"Wpłata"	"3"
"2025-05-05 16:17:16"	"Karoll"	"Wpłata"	"7"
"2025-05-05 12:58:40"	"JuriOwsienko69"	"Wpłata"	"10"
"2025-05-05 12:51:47"	"JuriOwsienko69"	"Wypłata"	"-10"
"2025-05-04 20:07:12"	"PanFausT"	"Wpłata"	"7"
"2025-05-04 20:07:07"	"JuriOwsienko69"	"Wpłata"	"10"
